id,ntd_id,agency_name,facility_id,facility_type,facility_name,geometry,geojson_geometry
587,90029,Omnitrans,3504,Administrative Office / Sales Office,EV Admin Bldg,POINT (-117.325595 34.1087485),"{'type': 'Point', 'coordinates': (-117.325595, 34.1087485)}"
588,90029,Omnitrans,3502,Vehicle Washing Facility,EV Bus Wash,POINT (-117.325595 34.1087485),"{'type': 'Point', 'coordinates': (-117.325595, 34.1087485)}"
589,90154,Los Angeles County Metropolitan Transportation Authority ,5522,Maintenance Facility (Service and Inspection),0003-H: Division 3 Articulated Bus Repair Building,POINT (-118.2245 34.08984),"{'type': 'Point', 'coordinates': (-118.2245, 34.08984)}"
590,90154,Los Angeles County Metropolitan Transportation Authority ,5516,Maintenance Facility (Service and Inspection),0003-B: Division 3 Maintenance Building,POINT (-118.2242 34.08994),"{'type': 'Point', 'coordinates': (-118.2242, 34.08994)}"
591,90154,Los Angeles County Metropolitan Transportation Authority ,5520,Maintenance Facility (Service and Inspection),0003-F: Division 3 Maintenance Annex Building,POINT (-118.2238 34.09042),"{'type': 'Point', 'coordinates': (-118.2238, 34.09042)}"
592,90154,Los Angeles County Metropolitan Transportation Authority ,5600,Underground Fixed Guideway Station,0620-A: MRL - Vermont/Santa Monica Station,POINT (-118.292 34.09056),"{'type': 'Point', 'coordinates': (-118.292, 34.09056)}"
593,90154,Los Angeles County Metropolitan Transportation Authority ,5601,Underground Fixed Guideway Station,0622-A: MRL - Vermont/Sunset Station,POINT (-118.2915 34.09843),"{'type': 'Point', 'coordinates': (-118.2915, 34.09843)}"
594,90154,Los Angeles County Metropolitan Transportation Authority ,5603,Underground Fixed Guideway Station,0626-A: MRL - Hollywood/Vine Station,POINT (-118.3256 34.10136),"{'type': 'Point', 'coordinates': (-118.3256, 34.10136)}"
595,90154,Los Angeles County Metropolitan Transportation Authority ,5602,Underground Fixed Guideway Station,0624-A: MRL - Hollywood/Western Station,POINT (-118.309 34.10152),"{'type': 'Point', 'coordinates': (-118.309, 34.10152)}"
596,90154,Los Angeles County Metropolitan Transportation Authority ,5604,Underground Fixed Guideway Station,0628-A: MRL - Hollywood/Highland Station,POINT (-118.3393 34.10168),"{'type': 'Point', 'coordinates': (-118.3393, 34.10168)}"
597,99423,City of Glendale,19246,Combined Administrative and Maintenance Facility (describe in Notes),Beeline Maintenane Facility,POINT (-118.25683 34.12256),"{'type': 'Point', 'coordinates': (-118.25683, 34.12256)}"
598,99423,City of Glendale,19247,Surface Parking Lot,Glendale Transportation Center,POINT (-118.257844 34.123565),"{'type': 'Point', 'coordinates': (-118.257844, 34.123565)}"
599,90146,Foothill Transit,4307,"Other, Administrative & Maintenance (describe in Notes)",Arcadia Parts Storage Area,POINT (-118.0059005 34.1037162),"{'type': 'Point', 'coordinates': (-118.0059005, 34.1037162)}"
600,90146,Foothill Transit,4306,Maintenance Facility (Service and Inspection),Arcadia Vehicle Maintenance Building,POINT (-118.0059005 34.1037162),"{'type': 'Point', 'coordinates': (-118.0059005, 34.1037162)}"
601,90146,Foothill Transit,4304,"Other, Administrative & Maintenance (describe in Notes)",Arcadia Operations and Maintenance Facility,POINT (-118.00685 34.1041111),"{'type': 'Point', 'coordinates': (-118.00685, 34.1041111)}"
602,90146,Foothill Transit,4305,Administrative Office / Sales Office,Arcadia Administative Building,POINT (-118.00685 34.1041111),"{'type': 'Point', 'coordinates': (-118.00685, 34.1041111)}"
603,90250,City of Azusa,8586,Parking Structure,Parking Structure,POINT (-117.9068086 34.108387),"{'type': 'Point', 'coordinates': (-117.9068086, 34.108387)}"
604,90154,Los Angeles County Metropolitan Transportation Authority ,6286,At-Grade Fixed Guideway Station,0911-A: PGL - Highland Park Station,POINT (-118.1926 34.11118),"{'type': 'Point', 'coordinates': (-118.1926, 34.11118)}"
605,90154,Los Angeles County Metropolitan Transportation Authority ,6287,At-Grade Fixed Guideway Station,0913-A: PGL - South Pasadena Station,POINT (-118.1578 34.1153),"{'type': 'Point', 'coordinates': (-118.1578, 34.1153)}"
606,90154,Los Angeles County Metropolitan Transportation Authority ,6591,Parking Structure,0224-P: PGL - South Pasadena Parking Structure,POINT (-118.1574 34.11619),"{'type': 'Point', 'coordinates': (-118.1574, 34.11619)}"
607,90154,Los Angeles County Metropolitan Transportation Authority ,6601,Parking Structure,0232-P: PGL - Irwindale Parking Structure,POINT (-117.9341 34.12765),"{'type': 'Point', 'coordinates': (-117.9341, 34.12765)}"
608,90154,Los Angeles County Metropolitan Transportation Authority ,6297,At-Grade Fixed Guideway Station,0933-A: PGL - Irwindale Station,POINT (-117.9325 34.12907),"{'type': 'Point', 'coordinates': (-117.9325, 34.12907)}"
609,90154,Los Angeles County Metropolitan Transportation Authority ,6296,At-Grade Fixed Guideway Station,0931-A: PGL - Duarte/City of Hope Station,POINT (-117.9676 34.13251),"{'type': 'Point', 'coordinates': (-117.9676, 34.13251)}"
610,90154,Los Angeles County Metropolitan Transportation Authority ,6590,Parking Structure,0223-P: PGL - Fillmore Parking Structure,POINT (-118.1484 34.13253),"{'type': 'Point', 'coordinates': (-118.1484, 34.13253)}"
611,90154,Los Angeles County Metropolitan Transportation Authority ,5673,Combined Administrative and Maintenance Facility (describe in Notes),0024-A: Division 24 Vehicle Maintenance Shop Building,POINT (-117.9928 34.133),"{'type': 'Point', 'coordinates': (-117.9928, 34.133)}"
612,90154,Los Angeles County Metropolitan Transportation Authority ,6295,At-Grade Fixed Guideway Station,0929-A: PGL - Monrovia Station,POINT (-118.0034 34.13307),"{'type': 'Point', 'coordinates': (-118.0034, 34.13307)}"
613,90154,Los Angeles County Metropolitan Transportation Authority ,6288,At-Grade Fixed Guideway Station,0915-A: PGL - Fillmore Station,POINT (-118.1481 34.13338),"{'type': 'Point', 'coordinates': (-118.1481, 34.13338)}"
614,90154,Los Angeles County Metropolitan Transportation Authority ,5674,Vehicle Washing Facility,0024-B: Division 24 Car Wash Building,POINT (-117.9938 34.13339),"{'type': 'Point', 'coordinates': (-117.9938, 34.13339)}"
615,90154,Los Angeles County Metropolitan Transportation Authority ,6599,Parking Structure,0230-P: PGL - Monrovia Parking Structure,POINT (-118.0035 34.13347),"{'type': 'Point', 'coordinates': (-118.0035, 34.13347)}"
616,90154,Los Angeles County Metropolitan Transportation Authority ,5675,"Other, Administrative & Maintenance (describe in Notes)",0024-C: Division 24 Material Storage Building,POINT (-117.9945 34.13348),"{'type': 'Point', 'coordinates': (-117.9945, 34.13348)}"
617,90154,Los Angeles County Metropolitan Transportation Authority ,5678,"Other, Administrative & Maintenance (describe in Notes)",0024-I: Division 24 Fire System Building,POINT (-117.9939 34.13352),"{'type': 'Point', 'coordinates': (-117.9939, 34.13352)}"
618,90154,Los Angeles County Metropolitan Transportation Authority ,6600,Surface Parking Lot,0231-P: PGL - Duarte Parking Lot,POINT (-117.9672 34.13391),"{'type': 'Point', 'coordinates': (-117.9672, 34.13391)}"
619,90154,Los Angeles County Metropolitan Transportation Authority ,5677,"Other, Administrative & Maintenance (describe in Notes)",0024-E: Division 24 MOW Storage Building,POINT (-117.9934 34.13399),"{'type': 'Point', 'coordinates': (-117.9934, 34.13399)}"
620,90154,Los Angeles County Metropolitan Transportation Authority ,5676,General Purpose Maintenance Facility/Depot,0024-D: Division 24 Cleaning Platform,POINT (-117.9934 34.13412),"{'type': 'Point', 'coordinates': (-117.9934, 34.13412)}"
621,90154,Los Angeles County Metropolitan Transportation Authority ,6298,At-Grade Fixed Guideway Station,0935-A: PGL - Azusa Downtown Station,POINT (-117.9067 34.13582),"{'type': 'Point', 'coordinates': (-117.9067, 34.13582)}"
622,90154,Los Angeles County Metropolitan Transportation Authority ,6602,Parking Structure,0233-P: PGL - Azusa Alameda Parking Structure,POINT (-117.9066 34.13652),"{'type': 'Point', 'coordinates': (-117.9066, 34.13652)}"
623,90154,Los Angeles County Metropolitan Transportation Authority ,6299,Elevated Fixed Guideway Station,0937-A: PGL - APU/Citrus College Station,POINT (-117.8917 34.13681),"{'type': 'Point', 'coordinates': (-117.8917, 34.13681)}"
624,90266,City of Glendora,19300,Administrative Office / Sales Office,Transportation Center,POINT (-117.8607129 34.1368194),"{'type': 'Point', 'coordinates': (-117.8607129, 34.1368194)}"
625,90154,Los Angeles County Metropolitan Transportation Authority ,6603,Parking Structure,0234-P: PGL - APU/Citrus Parking Structure,POINT (-117.8905 34.13731),"{'type': 'Point', 'coordinates': (-117.8905, 34.13731)}"
626,90154,Los Angeles County Metropolitan Transportation Authority ,6589,Parking Structure,0222-P: PGL - Del Mar Parking Structure,POINT (-118.1484 34.14184),"{'type': 'Point', 'coordinates': (-118.1484, 34.14184)}"
627,90154,Los Angeles County Metropolitan Transportation Authority ,6289,At-Grade Fixed Guideway Station,0917-A: PGL - Del Mar Station,POINT (-118.1482 34.14199),"{'type': 'Point', 'coordinates': (-118.1482, 34.14199)}"
628,90154,Los Angeles County Metropolitan Transportation Authority ,6597,Parking Structure,0229-P: PGL - Arcadia Parking Structure,POINT (-118.0297 34.14262),"{'type': 'Point', 'coordinates': (-118.0297, 34.14262)}"
629,90151,Southern California Regional Rail Authority,9294,At-Grade Fixed Guideway Station,Glendale,POINT (-118.2600713 34.1246317),"{'type': 'Point', 'coordinates': (-118.2600713, 34.1246317)}"
630,90151,Southern California Regional Rail Authority,10812,Surface Parking Lot,Glendale,POINT (-118.2600713 34.1246317),"{'type': 'Point', 'coordinates': (-118.2600713, 34.1246317)}"
631,90154,Los Angeles County Metropolitan Transportation Authority ,20640,Bus Transfer Center,0630-C: MRL - Universal City Station Bus Terminal,POINT (-118.3633 34.13884),"{'type': 'Point', 'coordinates': (-118.3633, 34.13884)}"
632,90154,Los Angeles County Metropolitan Transportation Authority ,5605,Underground Fixed Guideway Station,0630-A: MRL - Universal City Station,POINT (-118.3626 34.13886),"{'type': 'Point', 'coordinates': (-118.3626, 34.13886)}"
633,90154,Los Angeles County Metropolitan Transportation Authority ,17213,"Other, Passenger or Parking (describe in Notes)",0630-B: MRL - Universal City Pedestrian Bridge,POINT (-118.3618 34.13904),"{'type': 'Point', 'coordinates': (-118.3618, 34.13904)}"
634,90154,Los Angeles County Metropolitan Transportation Authority ,17200,Surface Parking Lot,0202-P1: Studio City East Parking Lot,POINT (-118.366 34.13925),"{'type': 'Point', 'coordinates': (-118.366, 34.13925)}"
635,90154,Los Angeles County Metropolitan Transportation Authority ,17203,Surface Parking Lot,0259-P: MRL - Universal City North Parking Lot,POINT (-118.3615 34.14132),"{'type': 'Point', 'coordinates': (-118.3615, 34.14132)}"
636,90154,Los Angeles County Metropolitan Transportation Authority ,17592,Surface Parking Lot,0264-P: MRL - North Hollywood West Parking Lot,POINT (-118.3783 34.16775),"{'type': 'Point', 'coordinates': (-118.3783, 34.16775)}"
637,90154,Los Angeles County Metropolitan Transportation Authority ,17593,Surface Parking Lot,0265-P: MRL - North Hollywood Chandler Parking Lot,POINT (-118.3728 34.16837),"{'type': 'Point', 'coordinates': (-118.3728, 34.16837)}"
638,90154,Los Angeles County Metropolitan Transportation Authority ,6628,Surface Parking Lot,0263-P: MRL - North Hollywood South Parking Lot,POINT (-118.3755 34.16844),"{'type': 'Point', 'coordinates': (-118.3755, 34.16844)}"
639,90154,Los Angeles County Metropolitan Transportation Authority ,6294,At-Grade Fixed Guideway Station,0927-A: PGL - Arcadia Station,POINT (-118.0292 34.14284),"{'type': 'Point', 'coordinates': (-118.0292, 34.14284)}"
640,90154,Los Angeles County Metropolitan Transportation Authority ,6598,Surface Parking Lot,0229-PL: PGL - Arcadia Parking Lot,POINT (-118.03 34.14312),"{'type': 'Point', 'coordinates': (-118.03, 34.14312)}"
641,90154,Los Angeles County Metropolitan Transportation Authority ,6293,Elevated Fixed Guideway Station,0925-A: PGL - Sierra Madre Villa Station,POINT (-118.0813 34.14777),"{'type': 'Point', 'coordinates': (-118.0813, 34.14777)}"
642,90154,Los Angeles County Metropolitan Transportation Authority ,6290,At-Grade Fixed Guideway Station,0919-A: PGL - Memorial Park Station,POINT (-118.1478 34.14786),"{'type': 'Point', 'coordinates': (-118.1478, 34.14786)}"
643,90154,Los Angeles County Metropolitan Transportation Authority ,20110,"Other, Passenger or Parking (describe in Notes)",0925-O: PGL - Sierra Madre Villa Station Pedestrian Bridge,POINT (-118.0815 34.14809),"{'type': 'Point', 'coordinates': (-118.0815, 34.14809)}"
644,90154,Los Angeles County Metropolitan Transportation Authority ,6587,Parking Structure,0220-P: PGL - Sierra Madre Villa Parking Structure,POINT (-118.0807 34.14857),"{'type': 'Point', 'coordinates': (-118.0807, 34.14857)}"
645,90154,Los Angeles County Metropolitan Transportation Authority ,20114,Bus Transfer Center,0220-B: PGL - Sierra Madre Villa Station Bus Terminal,POINT (-118.0807 34.14863),"{'type': 'Point', 'coordinates': (-118.0807, 34.14863)}"
646,90154,Los Angeles County Metropolitan Transportation Authority ,6291,Elevated Fixed Guideway Station,0921-A: PGL - Lake Station,POINT (-118.1318 34.15181),"{'type': 'Point', 'coordinates': (-118.1318, 34.15181)}"
647,90154,Los Angeles County Metropolitan Transportation Authority ,6292,Elevated Fixed Guideway Station,0923-A: PGL - Allen Station,POINT (-118.1142 34.15243),"{'type': 'Point', 'coordinates': (-118.1142, 34.15243)}"
648,90154,Los Angeles County Metropolitan Transportation Authority ,6588,Surface Parking Lot,0221-P: PGL - Lake Parking Lot,POINT (-118.1354 34.15263),"{'type': 'Point', 'coordinates': (-118.1354, 34.15263)}"
649,90154,Los Angeles County Metropolitan Transportation Authority ,6330,At-Grade Fixed Guideway Station,1103-EB: MOL - Laurel Canyon Station - Eastbound Platform,POINT (-118.3959 34.16845),"{'type': 'Point', 'coordinates': (-118.3959, 34.16845)}"
650,90154,Los Angeles County Metropolitan Transportation Authority ,6331,At-Grade Fixed Guideway Station,1103-WB: MOL - Laurel Canyon Station - Westbound Platform,POINT (-118.3971 34.16857),"{'type': 'Point', 'coordinates': (-118.3971, 34.16857)}"
651,90154,Los Angeles County Metropolitan Transportation Authority ,6329,At-Grade Fixed Guideway Station,1101-A: MOL - North Hollywood Station,POINT (-118.3776 34.16879),"{'type': 'Point', 'coordinates': (-118.3776, 34.16879)}"
652,90154,Los Angeles County Metropolitan Transportation Authority ,18562,Bus Transfer Center,0636-B: MRL - North Hollywood Station Bus Transit Center,POINT (-118.3754 34.1688),"{'type': 'Point', 'coordinates': (-118.3754, 34.1688)}"
653,90154,Los Angeles County Metropolitan Transportation Authority ,5606,Underground Fixed Guideway Station,0636-A: MRL - North Hollywood Station,POINT (-118.3766 34.16887),"{'type': 'Point', 'coordinates': (-118.3766, 34.16887)}"
654,90154,Los Angeles County Metropolitan Transportation Authority ,6627,Surface Parking Lot,0262-P: MRL - North Hollywood North Parking Lot,POINT (-118.3757 34.16952),"{'type': 'Point', 'coordinates': (-118.3757, 34.16952)}"
655,90154,Los Angeles County Metropolitan Transportation Authority ,6332,At-Grade Fixed Guideway Station,1105-EB: MOL - Valley College Station - Eastbound Platform,POINT (-118.422 34.17171),"{'type': 'Point', 'coordinates': (-118.422, 34.17171)}"
656,90154,Los Angeles County Metropolitan Transportation Authority ,6333,At-Grade Fixed Guideway Station,1105-WB: MOL - Valley College Station - Westbound Platform,POINT (-118.4228 34.17276),"{'type': 'Point', 'coordinates': (-118.4228, 34.17276)}"
657,90151,Southern California Regional Rail Authority,10800,Surface Parking Lot,Burbank-Downtown,POINT (-118.3125361 34.1789145),"{'type': 'Point', 'coordinates': (-118.3125361, 34.1789145)}"
658,90151,Southern California Regional Rail Authority,9280,At-Grade Fixed Guideway Station,Burbank-Downtown,POINT (-118.3125361 34.1789145),"{'type': 'Point', 'coordinates': (-118.3125361, 34.1789145)}"
659,90165,City of Thousand Oaks,8736,Bus Transfer Center,Thousand Oaks Community Transportation Center Bus Loading,POINT (-118.8619372 34.175135),"{'type': 'Point', 'coordinates': (-118.8619372, 34.175135)}"
660,90165,City of Thousand Oaks,3427,Administrative Office / Sales Office,Thousand Oaks Community Transportation Center Administration Building,POINT (-118.8619372 34.175135),"{'type': 'Point', 'coordinates': (-118.8619372, 34.175135)}"
